date,year,month,region_code,admin_pcode,rainfall_dekad_mm,rainfall_dekad_avg_mm,rainfall_dekad_pct_of_avg,rainfall_1month_mm,rainfall_1month_avg_mm,rainfall_1month_pct_of_avg,rainfall_3month_mm,rainfall_3month_avg_mm,rainfall_3month_pct_of_avg,data_version
2026-03-21,2026,3,12,ET12,38.56407,12.867385,243.81895,61.85868,29.666307,192.86359,77.74611,48.357803,155.0778,final
2026-04-01,2026,4,12,ET12,45.69581,17.871977,221.65031,101.93892,40.351658,235.79936,121.82635,64.28711,183.04465,final
2026-04-11,2026,4,12,ET12,22.443113,22.697325,99.08218,106.702995,53.436687,191.15216,143.0479,84.72044,165.01021,final
2026-04-21,2026,4,12,ET12,26.433533,29.949581,89.93965,94.57246,70.51888,131.85107,167.49461,111.76024,147.73404,final
2026-05-01,2026,5,12,ET12,58.61078,50.8307,113.93513,107.48743,103.47761,103.69646,221.21677,159.63557,137.40456,final
2026-05-11,2026,5,12,ET12,58.964073,54.413773,107.65866,144.00839,135.19405,106.287254,276.93893,209.61034,131.37248,final
2026-05-21,2026,5,12,ET12,47.517365,56.791176,84.991684,165.09222,162.03564,101.829895,321.52335,262.22083,122.19232,final
2026-06-01,2026,6,12,ET12,48.22994,48.102554,100.23988,154.71138,159.30751,97.20272,364.13773,303.13678,119.79671,final
2026-06-11,2026,6,12,ET12,43.433533,42.35445,102.27873,139.18083,147.24818,94.70118,389.89224,335.8789,115.845314,final
2026-06-21,2026,6,12,ET12,38.106586,47.016006,82.87177,129.77005,137.473,94.59339,389.43475,370.02753,105.17487,final
2026-07-01,2026,7,12,ET12,50.976048,58.996807,87.466934,132.51616,148.36726,89.66461,394.715,411.15237,96.050156,final
2026-07-11,2026,7,12,ET12,88.26587,61.683273,139.86397,177.34851,167.69609,105.58925,460.53772,450.1383,102.2849,final
2026-07-21,2026,7,12,ET12,70.37245,77.69872,91.14101,209.61436,198.3788,105.52446,504.47662,497.88745,101.310265,final
1981-01-01,1981,1,13,ET13,2.0,4.2545457,75.63851,,,,,,,final
1981-01-11,1981,1,13,ET13,2.0,4.9363637,70.44831,,,,,,,final
1981-01-21,1981,1,13,ET13,2.0,6.0454545,63.37449,6.0,15.236363,54.357594,,,,final
1981-02-01,1981,2,13,ET13,1.9090909,4.4939394,72.773705,5.909091,15.475758,53.278084,,,,final
1981-02-11,1981,2,13,ET13,9.181818,4.8515153,143.9557,13.090909,15.390909,88.72046,,,,final
1981-02-21,1981,2,13,ET13,2.5454545,5.869697,69.417336,13.636364,15.215152,92.19008,,,,final
1981-03-01,1981,3,13,ET13,45.363636,16.19697,237.59828,57.090908,26.918182,194.53146,,,,final
1981-03-11,1981,3,13,ET13,31.545454,19.593939,148.59538,79.454544,41.660606,180.99753,,,,final
1981-03-21,1981,3,13,ET13,66.36364,24.927273,238.45686,143.27274,60.71818,225.61903,162.90909,91.16969,174.59668,final
1981-04-01,1981,4,13,ET13,29.272728,31.039394,95.09796,127.18182,75.56061,164.07748,190.18182,117.954544,158.74307,final
1981-04-11,1981,4,13,ET13,58.272728,31.20303,174.77191,153.90909,87.1697,172.40924,246.45456,144.2212,168.51128,final
1981-04-21,1981,4,13,ET13,55.0,33.77879,154.72375,142.54546,96.02121,146.05394,299.45456,171.95454,172.05241,final
1981-05-01,1981,5,13,ET13,18.636364,37.28182,55.901955,131.90909,102.26363,127.63793,316.18182,204.74242,153.13156,final
1981-05-11,1981,5,13,ET13,11.545455,40.0697,36.71082,85.18182,111.1303,77.65572,318.54544,239.9606,132.0806,final
1981-05-21,1981,5,13,ET13,5.7272725,39.984848,23.846413,35.909092,117.336365,33.439846,321.72726,274.07574,117.07476,final
1981-06-01,1981,6,13,ET13,8.181818,24.733334,44.333466,25.454546,104.78788,27.73944,284.54544,282.61212,100.672195,final
1981-06-11,1981,6,13,ET13,5.909091,17.572727,48.328636,19.81818,82.29091,28.431574,258.90912,280.5909,92.4081,final
1981-06-21,1981,6,13,ET13,11.545455,22.184849,60.862785,25.636364,64.490906,44.08687,204.09093,277.84848,73.9233,final
1981-07-01,1981,7,13,ET13,28.09091,29.445454,96.06757,45.545456,69.20303,68.117775,202.9091,276.25455,73.92204,final
1981-07-11,1981,7,13,ET13,22.181818,28.766666,80.49897,61.818184,80.39697,78.24421,166.81819,273.81818,61.62374,final
1981-07-21,1981,7,13,ET13,34.636364,42.31818,83.76562,84.90909,100.530304,85.19741,146.45454,282.35757,52.705948,final
1981-08-01,1981,8,13,ET13,43.636364,32.015152,131.39583,100.454544,103.1,97.55277,171.45454,277.0909,62.55237,final
1981-08-11,1981,8,13,ET13,35.636364,39.966667,90.36997,113.90909,114.299995,99.67233,195.54546,276.98788,71.11847,final
1981-08-21,1981,8,13,ET13,53.727272,45.130302,117.14925,133.0,117.11212,113.010895,243.54547,282.13333,86.561,final
1981-09-01,1981,9,13,ET13,36.18182,36.81515,98.485405,125.545456,121.912125,102.86287,271.54547,294.21515,92.423615,final
1981-09-11,1981,9,13,ET13,64.09091,39.600002,154.91235,154.0,121.545456,125.64655,329.7273,316.24243,104.197716,final
1981-09-21,1981,9,13,ET13,16.818182,29.21515,63.767605,117.09092,105.6303,110.35938,335.0,323.27274,103.57242,final
1981-10-01,1981,10,13,ET13,22.272728,20.59091,106.57194,103.18182,89.40606,114.59204,329.18182,314.41818,104.62204,final
1981-10-11,1981,10,13,ET13,3.0,17.272728,35.918365,42.09091,67.07879,65.33255,310.0,302.92422,102.29789,final
1981-10-21,1981,10,13,ET13,2.0,17.69394,30.84524,27.272728,55.557575,53.292637,277.36365,278.3,99.66949,final
1981-11-01,1981,11,13,ET13,7.0,6.9151516,100.71211,12.0,41.881817,36.261395,240.72726,253.2,95.16935,final
1981-11-11,1981,11,13,ET13,2.0,7.4121213,56.396484,11.0,32.021214,43.218464,207.09091,220.64546,93.99299,final
1981-11-21,1981,11,13,ET13,2.0,6.278788,62.063408,11.0,20.60606,62.485207,155.36365,181.79395,85.85056,final
1981-12-01,1981,12,13,ET13,1.0,3.1,74.07407,5.0,16.790909,45.890697,120.18182,148.07878,81.77608,final
1981-12-11,1981,12,13,ET13,1.0,1.7787879,88.5114,4.0,11.157576,55.701427,57.09091,110.257576,53.871433,final
1981-12-21,1981,12,13,ET13,1.9090909,2.3,94.64508,3.909091,7.1787877,73.15253,42.18182,83.34242,53.407883,final
1982-01-01,1982,1,13,ET13,4.090909,4.2545457,98.23183,7.0,8.354546,89.85704,24.0,65.17879,41.32303,final
1982-01-11,1982,1,13,ET13,15.818182,4.9363637,209.51509,21.818182,11.509091,162.44493,36.818184,52.560608,72.6507,final
1982-01-21,1982,1,13,ET13,3.909091,6.0454545,80.65844,23.818184,15.236363,142.40793,38.727276,42.369698,92.310646,final
1982-02-01,1982,2,13,ET13,3.8181818,4.4939394,92.882225,23.545454,15.475758,139.41098,35.545452,40.021214,90.05855,final
1982-02-11,1982,2,13,ET13,23.272728,4.8515153,286.98865,31.0,15.390909,176.54927,56.81818,38.045456,143.61139,final
1982-02-21,1982,2,13,ET13,9.727273,5.869697,135.48926,36.818184,15.215152,206.86552,64.545456,37.68485,162.92773,final
1982-03-01,1982,3,13,ET13,30.181818,16.19697,165.9757,63.181816,26.918182,213.61435,93.72727,50.748486,177.09409,final
1982-03-11,1982,3,13,ET13,5.7272725,19.593939,43.617542,45.636364,41.660606,108.52059,98.454544,68.56061,140.6385,final
1982-03-21,1982,3,13,ET13,43.363636,24.927273,161.6039,79.27273,60.71818,128.23349,139.90909,91.16969,150.68062,final
1982-04-01,1982,4,13,ET13,29.727272,31.039394,96.3592,78.81818,75.56061,104.043625,165.54544,117.954544,138.70609,final
1982-04-11,1982,4,13,ET13,29.0,31.20303,93.914795,102.09091,87.1697,116.18885,178.72726,144.2212,123.1241,final
1982-04-21,1982,4,13,ET13,6.818182,33.77879,30.475891,65.545456,96.02121,69.83232,181.63635,171.95454,105.47135,final
1982-05-01,1982,5,13,ET13,29.0,37.28182,80.41282,64.818184,102.26363,65.09026,206.81818,204.74242,100.98968,final
1982-05-11,1982,5,13,ET13,61.545456,40.0697,147.6501,97.36364,111.1303,88.14551,245.0909,239.9606,102.09434,final
1982-05-21,1982,5,13,ET13,33.0,39.984848,84.472885,123.545456,117.336365,105.07543,268.36365,274.07574,97.95321,final
1982-06-01,1982,6,13,ET13,19.818182,24.733334,83.46922,114.36364,104.78788,108.72205,258.0,282.61212,91.4426,final
1982-06-11,1982,6,13,ET13,18.636364,17.572727,104.71204,71.454544,82.29091,87.58592,270.9091,280.5909,96.60989,final
1982-06-21,1982,6,13,ET13,10.818182,22.184849,58.187492,49.272728,64.490906,78.10048,238.36363,277.84848,86.04028,final
1982-07-01,1982,7,13,ET13,20.727272,29.445454,74.68989,50.181816,69.20303,74.36598,229.36365,276.25455,83.32795,final
1982-07-11,1982,7,13,ET13,24.272728,28.766666,86.6912,55.818184,80.39697,71.2182,224.63638,273.81818,82.36062,final
1982-07-21,1982,7,13,ET13,51.363636,42.31818,119.116234,96.36363,100.530304,96.05168,269.18182,282.35757,95.414856,final
1982-08-01,1982,8,13,ET13,57.0,32.015152,167.49896,132.63637,103.1,127.32319,297.18182,277.0909,107.12213,final
1982-08-11,1982,8,13,ET13,36.81818,39.966667,92.99818,145.18181,114.299995,125.88584,272.45456,276.98788,98.392365,final
1982-08-21,1982,8,13,ET13,55.81818,45.130302,121.32019,149.63635,117.11212,126.63473,295.27274,282.13333,104.576065,final
1982-09-01,1982,9,13,ET13,26.90909,36.81515,76.309875,119.54545,121.912125,98.135185,302.36362,294.21515,102.723274,final
1982-09-11,1982,9,13,ET13,37.727272,39.600002,95.801056,120.454544,121.545456,99.137924,321.45453,316.24243,101.62248,final
1982-09-21,1982,9,13,ET13,13.090909,29.21515,52.87397,77.72727,105.6303,74.77813,323.72726,323.27274,100.13846,final
1982-10-01,1982,10,13,ET13,58.81818,20.59091,249.37833,109.63636,89.40606,121.42902,361.81818,314.41818,114.839485,final
1982-10-11,1982,10,13,ET13,40.090908,17.272728,202.44896,112.0,67.07879,162.32237,377.63635,302.92422,124.26315,final
1982-10-21,1982,10,13,ET13,5.090909,17.69394,44.465218,104.0,55.557575,179.994,331.36362,278.3,118.730545,final
1982-11-01,1982,11,13,ET13,41.727272,6.9151516,392.16684,86.90909,41.881817,196.0442,316.09088,253.2,124.35743,final
1982-11-11,1982,11,13,ET13,7.181818,7.4121213,98.14453,54.0,32.021214,159.36809,286.45456,220.64546,129.16483,final
1982-11-21,1982,11,13,ET13,3.3636363,6.278788,74.15368,52.272724,20.60606,223.66862,234.00002,181.79395,127.94847,final
1982-12-01,1982,12,13,ET13,2.0,3.1,86.41975,12.545454,16.790909,80.51731,209.0909,148.07878,139.85667,final
1982-12-11,1982,12,13,ET13,2.0,1.7787879,103.263306,7.363636,11.157576,76.51913,173.36363,110.257576,154.7522,final
1982-12-21,1982,12,13,ET13,2.0,2.3,95.89041,6.0,7.1787877,90.320984,162.27272,83.34242,189.34586,final
1983-01-01,1983,1,13,ET13,2.2727273,4.2545457,78.585464,6.272727,8.354546,84.41116,105.72727,65.17879,157.77884,final
1983-01-11,1983,1,13,ET13,2.909091,4.9363637,79.59744,7.181818,11.509091,73.78854,68.54545,52.560608,127.77045,final
1983-01-21,1983,1,13,ET13,3.7272727,6.0454545,79.01235,8.909091,15.236363,68.733154,67.181816,42.369698,152.37973,final
1983-02-01,1983,2,13,ET13,6.090909,4.4939394,116.820946,12.727273,15.475758,86.57688,31.545452,40.021214,81.17385,final
1983-02-11,1983,2,13,ET13,5.818182,4.8515153,109.81237,15.636364,15.390909,101.20375,30.181818,38.045456,81.73178,final
1983-02-21,1983,2,13,ET13,4.181818,5.869697,84.471695,16.090908,15.215152,104.33218,31.0,37.68485,84.33906,final
1983-03-01,1983,3,13,ET13,6.181818,16.19697,52.751965,16.181818,26.918182,66.362854,35.181816,50.748486,72.076965,final
1983-03-11,1983,3,13,ET13,13.090909,19.593939,73.5584,23.454544,41.660606,60.98194,46.272724,68.56061,69.70133,final
1983-03-21,1983,3,13,ET13,7.181818,24.927273,40.70474,26.454546,60.71818,47.862774,51.454544,91.16969,58.703053,final
1983-04-01,1983,4,13,ET13,35.0,31.039394,110.989655,55.272728,75.56061,74.81663,84.181816,117.954544,72.53234,final
1983-04-11,1983,4,13,ET13,55.0,31.20303,165.732,97.181816,87.1697,110.86269,136.27274,144.2212,94.67336,final
1983-04-21,1983,4,13,ET13,49.727272,33.77879,141.12683,139.72726,96.02121,143.26424,182.27274,171.95454,105.83098,final
1983-05-01,1983,5,13,ET13,30.454546,37.28182,83.85293,135.18182,102.26363,130.68906,206.63637,204.74242,100.902985,final
1983-05-11,1983,5,13,ET13,39.909092,40.0697,99.64365,120.09091,111.1303,107.716,240.72726,239.9606,100.31297,final
1983-05-21,1983,5,13,ET13,69.09091,39.984848,164.70192,139.45456,117.336365,118.07982,305.63635,274.07574,111.30898,final
1983-06-01,1983,6,13,ET13,20.0,24.733334,84.08071,129.0,104.78788,122.05354,319.45453,282.61212,112.80975,final
1983-06-11,1983,6,13,ET13,20.636364,17.572727,113.57229,109.72728,82.29091,131.43095,327.0,280.5909,116.25019,final
1983-06-21,1983,6,13,ET13,22.363636,22.184849,100.65768,63.0,64.490906,97.85453,342.18182,277.84848,122.74481,final
1983-07-01,1983,7,13,ET13,10.636364,29.445454,45.394566,53.636364,69.20303,79.02152,317.81818,276.25455,114.77793,final
1983-07-11,1983,7,13,ET13,22.363636,28.766666,81.03742,55.363636,80.39697,70.68592,285.18182,273.81818,104.075645,final
1983-07-21,1983,7,13,ET13,31.727272,42.31818,77.617676,64.72727,100.530304,66.07322,267.18182,282.35757,94.718864,final
1983-08-01,1983,8,13,ET13,37.090908,32.015152,113.71265,91.181816,103.1,88.97485,273.81818,277.0909,98.83983,final
1983-08-11,1983,8,13,ET13,53.909092,39.966667,131.00613,122.727264,114.299995,107.06393,287.81818,276.98788,103.8407,final
1983-08-21,1983,8,13,ET13,32.727272,45.130302,75.258415,123.72727,117.11212,105.417274,251.45453,282.13333,89.31548,final
1983-09-01,1983,9,13,ET13,32.545456,36.81515,89.789116,119.18182,121.912125,97.84866,264.0,294.21515,89.90186,final
1983-09-11,1983,9,13,ET13,70.09091,39.600002,168.36526,135.36365,121.545456,110.91955,313.45453,316.24243,99.13215,final
1983-09-21,1983,9,13,ET13,13.090909,29.21515,52.87397,115.72728,105.6303,109.12677,304.1818,323.27274,94.184425,final
1983-10-01,1983,10,13,ET13,9.181818,20.59091,55.417408,92.36364,89.40606,103.132835,302.72726,314.41818,96.339935,final
1983-10-11,1983,10,13,ET13,32.18182,17.272728,166.93878,54.454548,67.07879,82.4855,312.54544,302.92422,103.124535,final
1983-10-21,1983,10,13,ET13,6.2727275,17.69394,49.672855,47.636368,55.557575,86.91955,287.09094,278.3,103.10305,final
1983-11-01,1983,11,13,ET13,2.8181818,6.9151516,65.61546,41.272728,41.881817,98.7008,252.81819,253.2,99.85211,final
1983-11-11,1983,11,13,ET13,3.0,7.4121213,64.453125,12.090909,32.021214,46.165173,201.9091,220.64546,91.69655,final
1983-11-21,1983,11,13,ET13,2.7272727,6.278788,68.51156,8.545455,20.60606,52.899406,171.90909,181.79395,94.70815,final
1983-12-01,1983,12,13,ET13,1.8181819,3.1,84.17508,7.545455,16.790909,57.571964,141.18181,148.07878,95.4945,final
1983-12-11,1983,12,13,ET13,1.0,1.7787879,88.5114,5.5454545,11.157576,65.26631,72.09091,110.257576,66.885765,final
1983-12-21,1983,12,13,ET13,1.9090909,2.3,94.64508,4.727273,7.1787877,79.87062,60.909092,83.34242,74.606384,final
1984-01-01,1984,1,13,ET13,2.909091,4.2545457,85.46169,5.818182,8.354546,81.007484,54.636364,65.17879,84.97776,final
1984-01-11,1984,1,13,ET13,2.909091,4.9363637,79.59744,7.727273,11.509091,77.092514,25.363636,52.560608,52.750725,final
1984-01-21,1984,1,13,ET13,3.7272727,6.0454545,79.01235,9.545455,15.236363,71.877815,22.818184,42.369698,58.725697,final
1984-02-01,1984,2,13,ET13,2.1818182,4.4939394,75.64634,8.818182,15.475758,67.48557,22.181818,40.021214,60.375576,final
1984-02-11,1984,2,13,ET13,2.3636363,4.8515153,74.74623,8.272727,15.390909,65.09139,21.545454,38.045456,61.668427,final
1984-02-21,1984,2,13,ET13,2.5454545,5.869697,69.417336,7.090909,15.215152,59.811123,21.363636,37.68485,61.763454,final
1984-03-01,1984,3,13,ET13,3.6363637,16.19697,40.74339,8.545455,26.918182,42.43805,23.181818,50.748486,50.55172,final
1984-03-11,1984,3,13,ET13,5.818182,19.593939,43.987186,12.0,41.660606,36.433304,28.0,68.56061,44.86097,final
1984-03-21,1984,3,13,ET13,3.4545455,24.927273,28.250307,12.909092,60.71818,27.251348,29.545456,91.16969,35.921352,final
1984-04-01,1984,4,13,ET13,4.4545455,31.039394,26.233921,13.727274,75.56061,23.246193,31.09091,117.954544,29.353052,final
1984-04-11,1984,4,13,ET13,14.545455,31.20303,53.988457,22.454546,87.1697,29.786953,42.727276,144.2212,31.984245,final
1984-04-21,1984,4,13,ET13,13.363636,33.77879,47.354847,32.363636,96.02121,36.98593,52.36364,171.95454,32.41716,final
1984-05-01,1984,5,13,ET13,19.90909,37.28182,58.912056,47.818184,102.26363,49.241467,70.09091,204.74242,35.80149,final
1984-05-11,1984,5,13,ET13,130.18182,40.0697,299.93948,163.45456,111.1303,145.0565,197.90909,239.9606,82.83336,final
1984-05-21,1984,5,13,ET13,60.18182,39.984848,144.89728,210.27274,117.336365,175.96791,255.54547,274.07574,93.36012,final
1984-06-01,1984,6,13,ET13,14.636364,24.733334,66.04158,205.00002,104.78788,191.27795,266.54547,282.61212,94.41378,final
1984-06-11,1984,6,13,ET13,8.909091,17.572727,61.619007,83.72727,82.29091,101.64549,269.63635,280.5909,96.16425,final
1984-06-21,1984,6,13,ET13,17.363636,22.184849,82.265076,40.909092,64.490906,66.064896,283.54547,277.84848,102.014145,final
1984-07-01,1984,7,13,ET13,18.272728,29.445454,67.564,44.545456,69.20303,66.77013,297.36368,276.25455,107.50535,final
1984-07-11,1984,7,13,ET13,44.81818,28.766666,147.53656,80.454544,80.39697,100.06741,327.63638,273.81818,119.30226,final
1984-07-21,1984,7,13,ET13,23.727272,42.31818,60.710854,86.81818,100.530304,87.006454,338.0,282.35757,119.36347,final
1984-08-01,1984,8,13,ET13,21.181818,32.015152,70.732704,89.72727,103.1,87.6293,339.27274,277.0909,122.04318,final
1984-08-11,1984,8,13,ET13,19.181818,39.966667,53.777206,64.090904,114.299995,57.91358,228.27274,276.98788,82.72438,final
1984-08-21,1984,8,13,ET13,35.909092,45.130302,81.605515,76.27273,117.11212,66.555824,204.0,282.13333,72.78848,final
1984-09-01,1984,9,13,ET13,44.909092,36.81515,119.356476,100.0,121.912125,82.73441,234.27272,294.21515,79.966774,final
1984-09-11,1984,9,13,ET13,38.545456,39.600002,97.63555,119.36364,121.545456,98.27586,263.9091,316.24243,83.709076,final
1984-09-21,1984,9,13,ET13,34.636364,29.21515,115.84449,118.09091,105.6303,111.26329,281.1818,323.27274,87.178055,final
1984-10-01,1984,10,13,ET13,4.0,20.59091,35.168736,77.18182,89.40606,87.05143,266.9091,314.41818,85.126366,final
1984-10-11,1984,10,13,ET13,5.090909,17.272728,45.306118,43.727272,67.07879,67.60279,227.18182,302.92422,75.40226,final
1984-10-21,1984,10,13,ET13,5.090909,17.69394,44.465218,14.181818,55.557575,31.675343,208.54547,278.3,75.37786,final
1984-11-01,1984,11,13,ET13,2.4545455,6.9151516,62.56358,12.636364,41.881817,37.61877,189.81819,253.2,75.45244,final
1984-11-11,1984,11,13,ET13,2.909091,7.4121213,63.720703,10.454546,32.021214,41.74511,173.54546,220.64546,79.12654,final
1984-11-21,1984,11,13,ET13,1.7272727,6.278788,59.645355,7.090909,20.60606,47.218937,139.36365,181.79395,77.28497,final
1984-12-01,1984,12,13,ET13,2.1818182,3.1,88.66442,6.818182,16.790909,54.234463,96.63637,148.07878,66.39481,final
1984-12-11,1984,12,13,ET13,2.3636363,1.7787879,108.62763,6.272727,11.157576,69.76744,60.454544,110.257576,56.7898,final
1984-12-21,1984,12,13,ET13,2.0,2.3,95.89041,6.5454545,7.1787877,94.799706,27.818182,83.34242,37.148838,final
1985-01-01,1985,1,13,ET13,3.909091,4.2545457,96.2672,8.272727,8.354546,99.38734,27.727272,65.17879,46.634136,final
1985-01-11,1985,1,13,ET13,3.0,4.9363637,80.51236,8.909091,11.509091,84.25111,25.636364,52.560608,53.224533,final
1985-01-21,1985,1,13,ET13,4.6363635,6.0454545,87.242805,11.545454,15.236363,81.76101,25.181818,42.369698,63.71545,final
1985-02-01,1985,2,13,ET13,2.2727273,4.4939394,76.60389,9.909091,15.475758,72.81338,25.0,40.021214,66.635254,final
1985-02-11,1985,2,13,ET13,2.3636363,4.8515153,74.74623,9.272727,15.390909,69.99554,24.454546,38.045456,68.426605,final
1985-02-21,1985,2,13,ET13,2.5454545,5.869697,69.417336,7.181818,15.215152,60.260826,25.272728,37.68485,70.92148,final
1985-03-01,1985,3,13,ET13,6.4545455,16.19697,54.0386,11.363636,26.918182,51.267445,29.545454,50.748486,61.96663,final
1985-03-11,1985,3,13,ET13,6.181818,19.593939,45.465748,15.181818,41.660606,43.25237,33.363636,68.56061,52.15242,final
1985-03-21,1985,3,13,ET13,52.18182,24.927273,191.06927,64.818184,60.71818,106.23876,83.545456,91.16969,92.0721,final
1985-04-01,1985,4,13,ET13,75.36364,31.039394,222.98831,133.72728,75.56061,172.20238,155.0,117.954544,130.1294,final
1985-04-11,1985,4,13,ET13,54.454544,31.20303,164.22533,182.0,87.1697,202.88663,206.45454,144.2212,141.70543,final
1985-04-21,1985,4,13,ET13,66.27273,33.77879,183.79306,196.09091,96.02121,199.05812,268.0909,171.95454,154.3283,final
1985-05-01,1985,5,13,ET13,59.090908,37.28182,151.5803,179.81818,102.26363,172.30273,324.9091,204.74242,157.2925,final
1985-05-11,1985,5,13,ET13,33.545456,40.0697,85.52411,158.90909,111.1303,141.1424,356.09094,239.9606,147.40776,final
1985-05-21,1985,5,13,ET13,21.09091,39.984848,57.999332,113.72728,117.336365,97.049866,374.63638,274.07574,136.03345,final
